episode,reward,avg_queue,epsilon,loss
0,-465.28732,4.0565,0.012576201611761997,
1,-212.96242,2.6195,0.00998645168764533,
2,-190.77469,2.7615,0.00998645168764533,
3,-231.67453,3.063,0.00998645168764533,
4,-172.68744,2.802,0.00998645168764533,
5,-152.51236,2.568,0.00998645168764533,
6,-156.9,2.594,0.00998645168764533,
7,-181.68741,2.626,0.00998645168764533,
8,-183.73737,2.5735,0.00998645168764533,
9,-139.28737,2.5505,0.00998645168764533,
10,-174.02483,2.6715,0.00998645168764533,
11,-158.6624,2.706,0.00998645168764533,
12,-162.62477,2.6375,0.00998645168764533,
13,-158.69984,2.565,0.00998645168764533,
14,-138.0,2.537,0.00998645168764533,
15,-155.18735,2.56,0.00998645168764533,
16,-164.9621,2.654,0.00998645168764533,
17,-127.137566,2.4575,0.00998645168764533,
18,-190.62506,2.9165,0.00998645168764533,
19,-148.68747,2.5785,0.00998645168764533,
20,-135.5124,2.6745,0.00998645168764533,
21,-149.72498,2.7375,0.00998645168764533,
22,-148.34999,2.7145,0.00998645168764533,
23,-133.86243,2.473,0.00998645168764533,
24,-137.06227,2.65,0.00998645168764533,
25,-131.18742,2.6465,0.00998645168764533,
26,-102.71262,2.253,0.00998645168764533,
27,-127.812515,2.5185,0.00998645168764533,
28,-85.75011,2.349,0.00998645168764533,
29,-130.77501,2.68,0.00998645168764533,
30,-98.66256,2.5485,0.00998645168764533,
31,-152.25003,2.838,0.00998645168764533,
32,-161.01251,2.537,0.00998645168764533,
33,-135.15005,2.558,0.00998645168764533,
34,-129.98749,2.6635,0.00998645168764533,
35,-130.77495,2.374,0.00998645168764533,
36,-120.937645,2.403,0.00998645168764533,
37,-119.86257,2.6525,0.00998645168764533,
38,-150.18744,2.776,0.00998645168764533,
39,-160.03741,2.6785,0.00998645168764533,
40,-115.09997,2.6515,0.00998645168764533,
41,-142.13751,2.6395,0.00998645168764533,
42,-114.08746,2.497,0.00998645168764533,
43,-140.23737,2.759,0.00998645168764533,
44,-129.65002,2.672,0.00998645168764533,
45,-124.037575,2.589,0.00998645168764533,
46,-120.61253,2.5245,0.00998645168764533,
47,-126.30008,2.5005,0.00998645168764533,
48,-123.33748,2.5315,0.00998645168764533,
49,-138.73741,2.6175,0.00998645168764533,
50,-106.4876,2.5805,0.00998645168764533,
51,-118.02504,2.5765,0.00998645168764533,
52,-114.674995,2.6325,0.00998645168764533,
53,-127.69995,2.634,0.00998645168764533,
54,-151.07486,2.6905,0.00998645168764533,
55,-143.08742,2.593,0.00998645168764533,
56,-110.43749,2.608,0.00998645168764533,
57,-114.1499,2.5825,0.00998645168764533,
