episode,reward,avg_queue,epsilon,loss
0,-2181.3887,13.831,0.00998645168764533,
1,-3686.5994,14.7135,0.00998645168764533,
2,-2257.8254,13.1195,0.00998645168764533,
3,-1557.7115,10.4155,0.00998645168764533,
4,-1293.75,10.168,0.00998645168764533,
5,-1950.7253,10.3605,0.00998645168764533,
6,-1652.6373,10.5045,0.00998645168764533,
7,-1166.3881,9.4815,0.00998645168764533,
8,-904.47516,8.656,0.00998645168764533,
9,-1666.0127,10.568,0.00998645168764533,
10,-3289.3875,13.746,0.00998645168764533,
11,-703.038,8.158,0.00998645168764533,
12,-861.0372,8.2145,0.00998645168764533,
13,-2553.9263,11.5915,0.00998645168764533,
14,-1901.4989,12.0815,0.00998645168764533,
15,-1326.0505,9.5005,0.00998645168764533,
16,-1238.7754,8.907,0.00998645168764533,
17,-1106.4874,9.562,0.00998645168764533,
18,-1498.6752,10.0085,0.00998645168764533,
19,-996.1369,9.2395,0.00998645168764533,
20,-725.6869,7.9095,0.00998645168764533,
21,-1069.6375,8.364,0.00998645168764533,
22,-1543.124,10.4995,0.00998645168764533,
23,-1380.574,9.8075,0.00998645168764533,
24,-1181.5891,9.3645,0.00998645168764533,
25,-926.7761,7.944,0.00998645168764533,
26,-1566.3121,10.419,0.00998645168764533,
27,-1118.9874,8.8125,0.00998645168764533,
28,-788.025,7.8965,0.00998645168764533,
29,-1222.7502,9.1575,0.00998645168764533,
30,-891.3499,8.0495,0.00998645168764533,
31,-3695.8472,13.439,0.00998645168764533,
32,-3479.6873,12.969,0.00998645168764533,
33,-775.6999,7.7915,0.00998645168764533,
34,-805.28705,7.591,0.00998645168764533,
35,-1060.626,8.3535,0.00998645168764533,
36,-1293.3002,9.023,0.00998645168764533,
37,-1209.6503,8.8585,0.00998645168764533,
38,-1381.9124,9.522,0.00998645168764533,
39,-1175.7621,8.54,0.00998645168764533,
40,-505.65024,6.7415,0.00998645168764533,
41,-807.975,7.791,0.00998645168764533,
42,-1374.7001,9.0215,0.00998645168764533,
43,-1161.9385,9.109,0.00998645168764533,
44,-1179.9985,8.762,0.00998645168764533,
45,-910.9,7.981,0.00998645168764533,
46,-891.5751,7.9645,0.00998645168764533,
47,-1075.3881,8.1635,0.00998645168764533,
48,-3964.5,13.712,0.00998645168764533,
49,-1662.8112,9.8155,0.00998645168764533,
50,-687.88745,7.025,0.00998645168764533,
51,-855.412,7.783,0.00998645168764533,
52,-1184.3363,9.214,0.00998645168764533,
53,-1193.8997,8.4005,0.00998645168764533,
54,-929.1255,8.0525,0.00998645168764533,
55,-1584.4144,10.114,0.00998645168764533,
56,-1856.4364,10.318,0.00998645168764533,
57,-1149.2126,8.972,0.00998645168764533,
58,-947.08875,8.0095,0.00998645168764533,
59,-1033.6625,8.5,0.00998645168764533,
60,-1212.1499,7.807,0.00998645168764533,
61,-1685.6771,9.5265,0.00998645168764533,
62,-553.0,6.674,0.00998645168764533,
63,-926.3128,8.2795,0.00998645168764533,
64,-673.0621,7.092,0.00998645168764533,
65,-1148.3262,8.7925,0.00998645168764533,
66,-902.7874,7.8135,0.00998645168764533,
67,-1556.2135,9.893,0.00998645168764533,
68,-601.3501,6.5225,0.00998645168764533,
69,-1132.4366,8.8845,0.00998645168764533,
70,-909.6882,7.3095,0.00998645168764533,
71,-2409.8242,11.209,0.00998645168764533,
72,-1370.626,9.364,0.00998645168764533,
73,-838.5251,8.1115,0.00998645168764533,
74,-1355.3633,8.2215,0.00998645168764533,
75,-1109.9875,8.811,0.00998645168764533,
76,-3292.1045,10.532,0.00998645168764533,
77,-1031.025,8.443,0.00998645168764533,
78,-805.6129,7.6185,0.00998645168764533,
79,-544.22504,6.307,0.00998645168764533,
80,-3061.8887,12.193,0.00998645168764533,
81,-1434.1622,9.337,0.00998645168764533,
82,-3119.8523,12.3385,0.00998645168764533,
83,-1060.5883,6.9775,0.00998645168764533,
84,-1451.162,9.0435,0.00998645168764533,
85,-530.01276,6.17,0.00998645168764533,
86,-1653.7625,9.5495,0.00998645168764533,
87,-711.08734,7.095,0.00998645168764533,
88,-448.1751,6.284,0.00998645168764533,
89,-443.58743,6.2075,0.00998645168764533,
90,-563.0124,7.071,0.00998645168764533,
91,-690.8748,7.194,0.00998645168764533,
92,-486.70026,6.1205,0.00998645168764533,
93,-547.2251,6.99,0.00998645168764533,
94,-480.71234,6.011,0.00998645168764533,
95,-556.8253,6.544,0.00998645168764533,
96,-637.05,6.581,0.00998645168764533,
97,-810.5503,7.1425,0.00998645168764533,
98,-509.8875,6.5195,0.00998645168764533,
99,-2193.6885,10.76,0.00998645168764533,
100,-694.88696,7.12,0.00998645168764533,
101,-615.1251,6.835,0.00998645168764533,
102,-1616.6624,9.083,0.00998645168764533,
103,-1661.9757,10.237,0.00998645168764533,
104,-1047.95,8.0055,0.00998645168764533,
105,-681.11273,7.0135,0.00998645168764533,
106,-724.89996,7.513,0.00998645168764533,
107,-744.2872,7.4985,0.00998645168764533,
108,-907.4003,7.5665,0.00998645168764533,
109,-373.17468,5.654,0.00998645168764533,
110,-681.62494,7.001,0.00998645168764533,
111,-620.4374,6.727,0.00998645168764533,
112,-825.9128,7.1615,0.00998645168764533,
113,-603.95013,6.929,0.00998645168764533,
114,-850.13715,7.3605,0.00998645168764533,
115,-821.7745,7.4455,0.00998645168764533,
116,-917.3871,7.867,0.00998645168764533,
117,-449.98758,5.8515,0.00998645168764533,
118,-608.8123,6.8355,0.00998645168764533,
119,-420.47513,6.2485,0.00998645168764533,
120,-1094.5879,7.6025,0.00998645168764533,
121,-699.58734,6.9995,0.00998645168764533,
122,-684.113,7.172,0.00998645168764533,
123,-737.3884,7.1395,0.00998645168764533,
124,-602.32574,6.8195,0.00998645168764533,
125,-747.0872,7.462,0.00998645168764533,
126,-672.11285,7.464,0.00998645168764533,
127,-486.12454,6.332,0.00998645168764533,
128,-1118.462,8.813,0.00998645168764533,
129,-1051.25,8.4425,0.00998645168764533,
130,-1098.8264,8.513,0.00998645168764533,
131,-578.2628,6.371,0.00998645168764533,
132,-513.9877,6.571,0.00998645168764533,
133,-542.27454,6.2985,0.00998645168764533,
134,-633.91254,6.9195,0.00998645168764533,
135,-1039.3245,7.981,0.00998645168764533,
136,-966.3122,7.673,0.00998645168764533,
137,-1369.9624,8.818,0.00998645168764533,
138,-1139.2109,8.6705,0.00998645168764533,
139,-561.4998,6.563,0.00998645168764533,
140,-805.8502,7.6875,0.00998645168764533,
141,-429.7627,6.184,0.00998645168764533,
142,-2212.9504,9.713,0.00998645168764533,
143,-463.01257,5.9675,0.00998645168764533,
144,-671.3634,6.941,0.00998645168764533,
145,-926.78674,7.563,0.00998645168764533,
146,-553.2253,6.744,0.00998645168764533,
147,-762.7636,6.9555,0.00998645168764533,
148,-465.3625,5.935,0.00998645168764533,
149,-501.92474,6.1695,0.00998645168764533,
150,-898.5132,7.8255,0.00998645168764533,
151,-1122.6494,8.3285,0.00998645168764533,
152,-662.81213,7.201,0.00998645168764533,
153,-1394.5886,9.6055,0.00998645168764533,
154,-3426.362,11.106,0.00998645168764533,
155,-578.48755,6.5625,0.00998645168764533,
156,-641.0996,6.7565,0.00998645168764533,
157,-884.60016,7.5685,0.00998645168764533,
158,-502.987,6.29,0.00998645168764533,
159,-396.83755,5.505,0.00998645168764533,
160,-664.65015,6.663,0.00998645168764533,
161,-527.0003,6.3205,0.00998645168764533,
162,-469.78738,6.3655,0.00998645168764533,
163,-503.49982,6.4055,0.00998645168764533,
164,-504.81223,6.4655,0.00998645168764533,
165,-617.1372,6.6895,0.00998645168764533,
166,-717.1621,6.9515,0.00998645168764533,
167,-627.9871,6.627,0.00998645168764533,
168,-608.0502,6.774,0.00998645168764533,
169,-466.34982,5.9825,0.00998645168764533,
170,-1041.1515,8.031,0.00998645168764533,
171,-1292.763,8.557,0.00998645168764533,
172,-815.73737,7.133,0.00998645168764533,
173,-683.88727,6.582,0.00998645168764533,
174,-965.4003,7.5105,0.00998645168764533,
175,-601.66235,6.7335,0.00998645168764533,
176,-1158.1749,7.6015,0.00998645168764533,
177,-2531.5122,10.403,0.00998645168764533,
178,-1203.7755,8.0005,0.00998645168764533,
179,-970.101,7.476,0.00998645168764533,
180,-1073.0991,7.934,0.00998645168764533,
181,-502.4251,6.286,0.00998645168764533,
182,-565.9377,6.6315,0.00998645168764533,
183,-847.80066,7.629,0.00998645168764533,
184,-691.63837,6.801,0.00998645168764533,
185,-995.92474,7.7675,0.00998645168764533,
186,-1680.9739,8.683,0.00998645168764533,
