episode,reward,avg_queue,epsilon,loss
0,-368.87503,3.5285,0.012576201611761997,
1,-233.51228,2.9915,0.00998645168764533,
2,-191.63734,2.942,0.00998645168764533,
3,-202.61212,2.8135,0.00998645168764533,
4,-198.53716,2.6995,0.00998645168764533,
5,-252.22491,3.079,0.00998645168764533,
6,-164.9124,2.761,0.00998645168764533,
7,-135.49992,2.392,0.00998645168764533,
8,-139.98747,2.53,0.00998645168764533,
9,-147.74998,2.5265,0.00998645168764533,
10,-208.44968,2.872,0.00998645168764533,
11,-153.02509,2.612,0.00998645168764533,
12,-156.89978,2.6555,0.00998645168764533,
13,-142.99992,2.6855,0.00998645168764533,
14,-198.93723,2.8165,0.00998645168764533,
15,-192.2251,2.835,0.00998645168764533,
16,-116.63756,2.554,0.00998645168764533,
17,-140.2874,2.5835,0.00998645168764533,
18,-132.18755,2.606,0.00998645168764533,
19,-134.1125,2.6285,0.00998645168764533,
20,-166.97488,2.668,0.00998645168764533,
21,-183.99998,2.8285,0.00998645168764533,
22,-138.83742,2.4625,0.00998645168764533,
23,-142.19998,2.6205,0.00998645168764533,
24,-136.52502,2.587,0.00998645168764533,
25,-126.975075,2.513,0.00998645168764533,
26,-166.6626,2.787,0.00998645168764533,
27,-144.74992,2.684,0.00998645168764533,
28,-128.75006,2.632,0.00998645168764533,
29,-147.70001,2.6845,0.00998645168764533,
30,-187.92503,2.839,0.00998645168764533,
31,-153.93735,2.6355,0.00998645168764533,
32,-121.52503,2.745,0.00998645168764533,
33,-126.47502,2.552,0.00998645168764533,
34,-133.05,2.524,0.00998645168764533,
35,-177.5624,2.5945,0.00998645168764533,
36,-151.6498,2.7015,0.00998645168764533,
37,-112.6125,2.55,0.00998645168764533,
38,-126.312614,2.706,0.00998645168764533,
39,-149.40001,2.666,0.00998645168764533,
40,-142.81233,2.6175,0.00998645168764533,
41,-104.88756,2.325,0.00998645168764533,
42,-176.18741,2.9045,0.00998645168764533,
43,-161.27501,2.611,0.00998645168764533,
44,-122.51251,2.5835,0.00998645168764533,
45,-138.91241,2.611,0.00998645168764533,
46,-137.75002,2.596,0.00998645168764533,
47,-141.7748,2.669,0.00998645168764533,
48,-133.9875,2.7435,0.00998645168764533,
49,-135.79987,2.7085,0.00998645168764533,
50,-119.337524,2.5395,0.00998645168764533,
51,-117.43754,2.6435,0.00998645168764533,
52,-123.774994,2.652,0.00998645168764533,
53,-136.01245,2.624,0.00998645168764533,
54,-139.4875,2.774,0.00998645168764533,
55,-110.49998,2.5955,0.00998645168764533,
56,-160.56238,2.7955,0.00998645168764533,
57,-123.61244,2.5955,0.00998645168764533,
58,-141.35,2.656,0.00998645168764533,
59,-111.42495,2.596,0.00998645168764533,
60,-157.7998,2.7715,0.00998645168764533,
61,-133.24991,2.577,0.00998645168764533,
62,-159.28735,2.6365,0.00998645168764533,
63,-100.43747,2.508,0.00998645168764533,
64,-134.29997,2.628,0.00998645168764533,
65,-108.71261,2.4465,0.00998645168764533,
66,-120.13747,2.6365,0.00998645168764533,
67,-121.31252,2.411,0.00998645168764533,
68,-130.41263,2.535,0.00998645168764533,
69,-129.67497,2.582,0.00998645168764533,
70,-114.512634,2.554,0.00998645168764533,
71,-129.57498,2.4715,0.00998645168764533,
72,-95.47509,2.485,0.00998645168764533,
73,-118.96244,2.718,0.00998645168764533,
74,-142.73744,2.496,0.00998645168764533,
75,-117.49996,2.6585,0.00998645168764533,
76,-116.562584,2.418,0.00998645168764533,
77,-107.98743,2.665,0.00998645168764533,
78,-133.1998,2.632,0.00998645168764533,
79,-162.29997,2.7235,0.00998645168764533,
80,-134.2625,2.562,0.00998645168764533,
81,-125.12488,2.6165,0.00998645168764533,
82,-136.59996,2.663,0.00998645168764533,
83,-135.44984,2.5965,0.00998645168764533,
84,-113.03749,2.474,0.00998645168764533,
85,-175.61252,2.786,0.00998645168764533,
86,-108.4625,2.6135,0.00998645168764533,
87,-141.3,2.7285,0.00998645168764533,
88,-98.02497,2.4765,0.00998645168764533,
89,-149.63727,2.741,0.00998645168764533,
90,-147.83748,2.6585,0.00998645168764533,
91,-115.82488,2.6215,0.00998645168764533,
92,-132.93736,2.5285,0.00998645168764533,
93,-142.77512,2.5295,0.00998645168764533,
94,-141.54984,2.7755,0.00998645168764533,
95,-156.11249,2.739,0.00998645168764533,
96,-116.49999,2.6655,0.00998645168764533,
97,-111.76236,2.581,0.00998645168764533,
98,-134.59999,2.5445,0.00998645168764533,
99,-102.45017,2.4795,0.00998645168764533,
100,-101.262436,2.5845,0.00998645168764533,
101,-125.69992,2.655,0.00998645168764533,
102,-140.98738,2.51,0.00998645168764533,
103,-94.574974,2.464,0.00998645168764533,
104,-112.150055,2.5555,0.00998645168764533,
105,-109.712524,2.4635,0.00998645168764533,
106,-143.06245,2.722,0.00998645168764533,
107,-150.0375,2.5555,0.00998645168764533,
108,-139.71243,2.535,0.00998645168764533,
109,-115.68752,2.593,0.00998645168764533,
110,-112.637566,2.616,0.00998645168764533,
111,-121.37508,2.6045,0.00998645168764533,
112,-111.49997,2.579,0.00998645168764533,
113,-121.67498,2.626,0.00998645168764533,
114,-150.98738,2.758,0.00998645168764533,
115,-111.55002,2.4955,0.00998645168764533,
116,-137.58748,2.663,0.00998645168764533,
117,-130.96245,2.434,0.00998645168764533,
118,-108.137596,2.4135,0.00998645168764533,
119,-157.17499,2.686,0.00998645168764533,
120,-143.58743,2.609,0.00998645168764533,
121,-135.84985,2.4635,0.00998645168764533,
122,-151.075,2.759,0.00998645168764533,
123,-133.53755,2.7015,0.00998645168764533,
124,-119.450066,2.484,0.00998645168764533,
125,-140.86243,2.73,0.00998645168764533,
126,-165.3374,2.8115,0.00998645168764533,
127,-119.27492,2.534,0.00998645168764533,
128,-111.750046,2.4005,0.00998645168764533,
129,-132.05,2.5305,0.00998645168764533,
130,-109.44997,2.5155,0.00998645168764533,
131,-151.68724,2.748,0.00998645168764533,
132,-93.412506,2.5925,0.00998645168764533,
133,-147.07494,2.699,0.00998645168764533,
134,-129.5875,2.5275,0.00998645168764533,
135,-122.73751,2.6175,0.00998645168764533,
136,-109.337524,2.5575,0.00998645168764533,
137,-125.76247,2.5035,0.00998645168764533,
138,-135.92493,2.7115,0.00998645168764533,
139,-138.00008,2.513,0.00998645168764533,
140,-137.34998,2.5795,0.00998645168764533,
141,-132.88734,2.6325,0.00998645168764533,
142,-123.03742,2.5515,0.00998645168764533,
143,-123.52493,2.606,0.00998645168764533,
144,-123.06253,2.728,0.00998645168764533,
145,-148.66232,2.6705,0.00998645168764533,
146,-107.2501,2.5415,0.00998645168764533,
147,-114.22494,2.7185,0.00998645168764533,
148,-101.86255,2.572,0.00998645168764533,
149,-137.1123,2.6205,0.00998645168764533,
150,-101.650154,2.55,0.00998645168764533,
151,-110.287476,2.579,0.00998645168764533,
152,-90.46254,2.6005,0.00998645168764533,
153,-118.76247,2.612,0.00998645168764533,
154,-109.749985,2.427,0.00998645168764533,
155,-118.675026,2.543,0.00998645168764533,
156,-115.875,2.5755,0.00998645168764533,
157,-136.0625,2.663,0.00998645168764533,
158,-145.78743,2.7875,0.00998645168764533,
159,-120.02484,2.6775,0.00998645168764533,
160,-120.612495,2.5695,0.00998645168764533,
161,-118.91249,2.5225,0.00998645168764533,
162,-121.70008,2.5955,0.00998645168764533,
163,-125.200005,2.6545,0.00998645168764533,
164,-131.7124,2.6325,0.00998645168764533,
165,-156.11224,2.597,0.00998645168764533,
166,-104.52498,2.396,0.00998645168764533,
167,-129.88748,2.666,0.00998645168764533,
168,-122.874954,2.566,0.00998645168764533,
169,-144.77489,2.5955,0.00998645168764533,
170,-142.69986,2.5685,0.00998645168764533,
171,-140.94969,2.622,0.00998645168764533,
172,-133.7624,2.5675,0.00998645168764533,
173,-95.64999,2.5415,0.00998645168764533,
174,-136.54982,2.55,0.00998645168764533,
175,-134.69995,2.6495,0.00998645168764533,
176,-128.15001,2.567,0.00998645168764533,
177,-153.1873,2.6405,0.00998645168764533,
178,-153.95,2.792,0.00998645168764533,
179,-145.79993,2.7855,0.00998645168764533,
180,-121.96251,2.4915,0.00998645168764533,
